Order_ID,Dark_Store_ID,City,Zone,Order_Date,Order_Timestamp,Order_Hour,Day_Type,Time_Period,Promised_SLA_Min,Actual_Delivery_Min,SLA_Met,Delay_Reason,Distance_KM,Item_Count,Order_Value_INR,Rider_ID,Delay_Category
FM157582,DS004,Delhi,Rohini,2025-06-22,2025-06-22 09:39:11,9,Weekend,Peak,10.0,4.27,Y,None,2.28,4,150.19,R00404,None
FM157537,DS003,Delhi,Saket,2025-06-22,2025-06-22 09:39:20,9,Weekend,Peak,10.0,6.93,Y,None,0.61,6,454.0,R00302,None
FM158805,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 09:39:47,9,Weekend,Peak,10.0,7.05,Y,None,0.92,4,662.2,R00810,None
FM157689,DS004,Delhi,Rohini,2025-06-22,2025-06-22 09:40:34,9,Weekend,Peak,10.0,9.48,Y,None,0.47,1,445.6,R00406,None
FM159432,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:40:57,9,Weekend,Peak,10.0,8.32,Y,None,2.09,4,264.71,R01016,None
FM159295,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 09:40:58,9,Weekend,Peak,10.0,7.14,Y,None,1.83,2,160.66,R00910,None
FM157213,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 09:40:59,9,Weekend,Peak,10.0,12.07,N,Rider Unavailable at Dispatch,1.34,3,799.49,R00209,Man
FM159237,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 09:41:00,9,Weekend,Peak,10.0,10.53,N,Picker Unavailable / Understaffed,0.5,3,151.92,R00918,Man
FM158440,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:41:28,9,Weekend,Peak,10.0,18.91,N,Traffic / Road Congestion,1.88,3,337.77,R00703,Environment
FM158838,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 09:41:45,9,Weekend,Peak,10.0,4.51,Y,None,2.55,4,446.42,R00817,None
FM156981,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 09:42:01,9,Weekend,Peak,10.0,10.27,N,Packing Station Bottleneck,3.31,4,306.52,R00118,Method
FM158933,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 09:42:02,9,Weekend,Peak,10.0,9.76,Y,None,3.19,8,823.23,R00819,None
FM157897,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 09:42:29,9,Weekend,Peak,10.0,16.18,N,Rider Unavailable at Dispatch,2.44,5,592.04,R00502,Man
FM158485,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:42:30,9,Weekend,Peak,10.0,11.62,N,Inventory Mismatch / Stockout,3.3,3,307.69,R00704,Material
FM156799,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 09:43:50,9,Weekend,Peak,10.0,8.53,Y,None,1.11,7,334.75,R00102,None
FM157331,DS003,Delhi,Saket,2025-06-22,2025-06-22 09:44:20,9,Weekend,Peak,10.0,5.38,Y,None,0.6,6,883.57,R00308,None
FM158661,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:44:48,9,Weekend,Peak,10.0,5.58,Y,None,1.71,6,433.68,R00711,None
FM158352,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:44:52,9,Weekend,Peak,10.0,8.06,Y,None,2.01,7,334.25,R00603,None
FM158240,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:45:27,9,Weekend,Peak,10.0,14.46,N,"Incorrect Picking (SKU error, re-pick)",1.45,3,402.09,R00602,Method
FM159417,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:45:32,9,Weekend,Peak,10.0,9.16,Y,None,2.83,4,277.27,R01002,None
FM159328,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 09:46:03,9,Weekend,Peak,10.0,10.21,N,Picker Unavailable / Understaffed,1.93,5,266.95,R00912,Man
FM159150,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 09:46:13,9,Weekend,Peak,10.0,7.4,Y,None,1.59,4,426.82,R00910,None
FM158168,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:48:09,9,Weekend,Peak,10.0,14.51,N,"Incorrect Picking (SKU error, re-pick)",3.02,7,715.59,R00614,Method
FM158511,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:48:10,9,Weekend,Peak,10.0,8.34,Y,None,1.16,5,140.84,R00715,None
FM159410,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:48:29,9,Weekend,Peak,10.0,4.55,Y,None,2.24,6,310.74,R01004,None
FM158121,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 09:48:45,9,Weekend,Peak,10.0,8.51,Y,None,2.69,3,1065.67,R00509,None
FM157578,DS004,Delhi,Rohini,2025-06-22,2025-06-22 09:49:19,9,Weekend,Peak,10.0,6.83,Y,None,2.66,3,822.88,R00416,None
FM158127,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 09:49:38,9,Weekend,Peak,10.0,5.05,Y,None,2.83,5,244.62,R00502,None
FM159536,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:49:57,9,Weekend,Peak,10.0,8.59,Y,None,1.5,5,482.7,R01005,None
FM156826,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 09:50:27,9,Weekend,Peak,10.0,7.47,Y,None,2.75,7,676.48,R00110,None
FM158803,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 09:51:47,9,Weekend,Peak,10.0,6.23,Y,None,3.12,7,594.3,R00818,None
FM158091,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 09:52:10,9,Weekend,Peak,10.0,12.07,N,Picker Unavailable / Understaffed,1.56,3,302.11,R00511,Man
FM159195,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 09:53:16,9,Weekend,Peak,10.0,9.58,Y,None,1.6,3,324.75,R00911,None
FM157201,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 09:53:22,9,Weekend,Peak,10.0,10.37,N,Customer Address / Location Issue,0.86,3,661.08,R00201,Environment
FM158295,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:53:39,9,Weekend,Peak,10.0,7.17,Y,None,1.13,6,573.7,R00614,None
FM156861,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 09:53:42,9,Weekend,Peak,10.0,8.26,Y,None,2.18,7,390.66,R00104,None
FM158063,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 09:53:48,9,Weekend,Peak,10.0,12.21,N,Picker Unavailable / Understaffed,2.63,5,664.05,R00510,Man
FM158355,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:53:58,9,Weekend,Peak,10.0,9.05,Y,None,1.63,4,473.41,R00606,None
FM158924,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 09:56:06,9,Weekend,Peak,10.0,10.5,N,Picker Unavailable / Understaffed,2.24,5,352.29,R00809,Man
FM159530,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:56:10,9,Weekend,Peak,10.0,5.48,Y,None,2.99,1,570.83,R01013,None
FM159500,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:56:12,9,Weekend,Peak,10.0,8.0,Y,None,0.97,5,619.31,R01017,None
FM157415,DS003,Delhi,Saket,2025-06-22,2025-06-22 09:56:43,9,Weekend,Peak,10.0,11.32,N,"Incorrect Picking (SKU error, re-pick)",0.56,5,560.01,R00310,Method
FM157742,DS004,Delhi,Rohini,2025-06-22,2025-06-22 09:56:45,9,Weekend,Peak,10.0,5.32,Y,None,3.37,2,199.11,R00413,None
FM159360,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 09:57:17,9,Weekend,Peak,10.0,8.26,Y,None,2.41,5,962.81,R00915,None
FM157652,DS004,Delhi,Rohini,2025-06-22,2025-06-22 09:58:32,9,Weekend,Peak,10.0,9.42,Y,None,1.14,3,352.26,R00407,None
FM158217,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:58:34,9,Weekend,Peak,10.0,16.84,N,Rider Unavailable at Dispatch,2.79,5,820.87,R00604,Man
FM158804,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 09:59:38,9,Weekend,Peak,10.0,4.72,Y,None,0.72,5,803.32,R00819,None
FM158701,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:59:51,9,Weekend,Peak,10.0,10.6,N,Picker Unavailable / Understaffed,1.27,5,259.84,R00709,Man
FM158846,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 10:01:14,10,Weekend,Non-Peak,10.0,4.72,Y,None,1.23,5,283.58,R00809,None
FM158795,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 10:02:20,10,Weekend,Non-Peak,10.0,3.5,Y,None,2.21,5,332.49,R00804,None
FM159467,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 10:02:35,10,Weekend,Non-Peak,10.0,5.0,Y,None,2.2,2,379.44,R01012,None
FM157102,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 10:02:46,10,Weekend,Non-Peak,10.0,10.9,N,Packing Station Bottleneck,0.46,6,431.24,R00209,Method
FM156901,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 10:04:23,10,Weekend,Non-Peak,10.0,7.82,Y,None,2.69,6,306.28,R00118,None
FM158271,DS006,Mumbai,Powai,2025-06-22,2025-06-22 10:07:15,10,Weekend,Non-Peak,10.0,7.19,Y,None,2.11,1,702.09,R00602,None
FM157072,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 10:07:16,10,Weekend,Non-Peak,10.0,4.13,Y,None,2.04,3,378.4,R00210,None
FM159314,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 10:07:19,10,Weekend,Non-Peak,10.0,4.89,Y,None,1.84,2,336.59,R00913,None
FM156840,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 10:12:18,10,Weekend,Non-Peak,10.0,4.08,Y,None,2.19,3,326.83,R00109,None
FM157216,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 10:15:03,10,Weekend,Non-Peak,10.0,5.2,Y,None,2.57,6,525.03,R00205,None
FM158546,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 10:15:24,10,Weekend,Non-Peak,10.0,4.47,Y,None,2.32,5,1437.54,R00708,None
FM159172,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 10:16:24,10,Weekend,Non-Peak,10.0,3.91,Y,None,2.06,3,548.67,R00917,None
FM157152,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 10:17:21,10,Weekend,Non-Peak,10.0,4.34,Y,None,1.86,8,339.13,R00207,None
FM156727,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 10:19:03,10,Weekend,Non-Peak,10.0,6.87,Y,None,2.48,4,454.09,R00116,None
FM156924,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 10:19:15,10,Weekend,Non-Peak,10.0,5.21,Y,None,1.5,4,76.72,R00105,None
FM159167,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 10:21:47,10,Weekend,Non-Peak,10.0,8.18,Y,None,1.75,3,271.31,R00902,None
FM159018,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 10:23:27,10,Weekend,Non-Peak,10.0,7.62,Y,None,1.53,4,138.11,R00804,None
FM157524,DS003,Delhi,Saket,2025-06-22,2025-06-22 10:26:25,10,Weekend,Non-Peak,10.0,13.61,N,Rider Unavailable at Dispatch,1.03,3,563.56,R00303,Man
FM159251,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 10:29:41,10,Weekend,Non-Peak,10.0,11.2,N,Picker Unavailable / Understaffed,3.34,6,522.71,R00918,Man
FM156905,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 10:31:11,10,Weekend,Non-Peak,10.0,7.3,Y,None,2.92,5,255.04,R00113,None
FM156762,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 10:31:16,10,Weekend,Non-Peak,10.0,16.02,N,"Incorrect Picking (SKU error, re-pick)",1.49,3,623.4,R00110,Method
FM157032,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 10:31:34,10,Weekend,Non-Peak,10.0,3.96,Y,None,1.73,5,58.02,R00208,None
FM158648,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 10:36:56,10,Weekend,Non-Peak,10.0,8.1,Y,None,3.35,1,563.75,R00710,None
FM156928,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 10:36:57,10,Weekend,Non-Peak,10.0,4.89,Y,None,0.86,4,756.71,R00103,None
FM158841,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 10:37:13,10,Weekend,Non-Peak,10.0,6.17,Y,None,2.61,3,414.13,R00804,None
FM159034,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 10:38:26,10,Weekend,Non-Peak,10.0,5.27,Y,None,2.36,2,315.1,R00817,None
FM157975,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 10:40:14,10,Weekend,Non-Peak,10.0,3.88,Y,None,1.33,3,468.63,R00518,None
FM157271,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 10:43:11,10,Weekend,Non-Peak,10.0,4.27,Y,None,1.13,4,129.55,R00205,None
FM156848,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 10:43:55,10,Weekend,Non-Peak,10.0,5.3,Y,None,2.36,3,619.35,R00106,None
FM157085,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 10:44:52,10,Weekend,Non-Peak,10.0,5.34,Y,None,1.92,3,370.51,R00202,None
FM156908,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 10:45:27,10,Weekend,Non-Peak,10.0,3.5,Y,None,0.87,5,627.93,R00109,None
FM157723,DS004,Delhi,Rohini,2025-06-22,2025-06-22 10:45:52,10,Weekend,Non-Peak,10.0,4.06,Y,None,1.86,1,532.22,R00410,None
FM159382,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 10:46:39,10,Weekend,Non-Peak,10.0,6.44,Y,None,3.0,5,372.82,R01001,None
FM157991,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 10:47:24,10,Weekend,Non-Peak,10.0,4.57,Y,None,2.96,9,362.73,R00503,None
FM157412,DS003,Delhi,Saket,2025-06-22,2025-06-22 10:52:41,10,Weekend,Non-Peak,10.0,5.17,Y,None,0.82,4,555.84,R00315,None
FM158056,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 10:52:49,10,Weekend,Non-Peak,10.0,8.13,Y,None,1.87,2,748.36,R00504,None
FM158843,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 10:57:42,10,Weekend,Non-Peak,10.0,3.61,Y,None,2.02,4,664.24,R00808,None
FM157420,DS003,Delhi,Saket,2025-06-22,2025-06-22 10:57:44,10,Weekend,Non-Peak,10.0,5.5,Y,None,2.22,3,407.64,R00302,None
FM159002,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 10:59:30,10,Weekend,Non-Peak,10.0,5.11,Y,None,1.47,3,418.47,R00810,None
FM156891,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 10:59:35,10,Weekend,Non-Peak,10.0,6.98,Y,None,2.47,9,136.29,R00121,None
FM157932,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 10:59:39,10,Weekend,Non-Peak,10.0,5.8,Y,None,2.04,3,792.56,R00510,None
FM156935,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 11:00:06,11,Weekend,Non-Peak,10.0,6.89,Y,None,0.67,6,358.62,R00101,None
FM157847,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 11:00:36,11,Weekend,Non-Peak,10.0,6.49,Y,None,0.98,9,363.14,R00520,None
FM157330,DS003,Delhi,Saket,2025-06-22,2025-06-22 11:00:37,11,Weekend,Non-Peak,10.0,3.5,Y,None,1.17,3,221.5,R00302,None
FM158516,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 11:00:50,11,Weekend,Non-Peak,10.0,6.1,Y,None,0.89,5,394.8,R00710,None
FM157937,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 11:01:31,11,Weekend,Non-Peak,10.0,5.8,Y,None,1.86,3,531.57,R00511,None
FM156997,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 11:02:43,11,Weekend,Non-Peak,10.0,7.94,Y,None,0.79,4,577.66,R00101,None
FM158922,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 11:04:05,11,Weekend,Non-Peak,10.0,5.12,Y,None,2.46,4,411.17,R00810,None
FM157103,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 11:04:38,11,Weekend,Non-Peak,10.0,3.73,Y,None,0.55,4,365.21,R00213,None
FM158893,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 11:07:10,11,Weekend,Non-Peak,10.0,9.67,Y,None,2.35,2,631.91,R00805,None
FM159534,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 11:08:51,11,Weekend,Non-Peak,10.0,6.31,Y,None,1.19,4,338.87,R01011,None
FM156947,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 11:09:25,11,Weekend,Non-Peak,10.0,4.67,Y,None,2.64,3,404.14,R00120,None
FM158312,DS006,Mumbai,Powai,2025-06-22,2025-06-22 11:10:12,11,Weekend,Non-Peak,10.0,4.56,Y,None,3.31,6,410.41,R00619,None
FM158521,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 11:10:54,11,Weekend,Non-Peak,10.0,6.5,Y,None,1.75,4,636.94,R00706,None
FM157586,DS004,Delhi,Rohini,2025-06-22,2025-06-22 11:11:18,11,Weekend,Non-Peak,10.0,4.13,Y,None,2.35,5,391.37,R00417,None
FM159163,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 11:12:06,11,Weekend,Non-Peak,10.0,11.97,N,Picker Unavailable / Understaffed,1.66,5,611.36,R00910,Man
FM157784,DS004,Delhi,Rohini,2025-06-22,2025-06-22 11:14:11,11,Weekend,Non-Peak,10.0,5.24,Y,None,2.93,5,786.73,R00409,None
FM156821,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 11:14:55,11,Weekend,Non-Peak,10.0,8.76,Y,None,0.73,7,483.57,R00106,None
FM156914,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 11:15:05,11,Weekend,Non-Peak,10.0,3.5,Y,None,0.81,1,366.34,R00117,None
FM159526,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 11:16:30,11,Weekend,Non-Peak,10.0,3.9,Y,None,2.95,3,325.91,R01012,None
FM157974,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 11:16:43,11,Weekend,Non-Peak,10.0,7.05,Y,None,3.41,3,309.03,R00504,None
FM159106,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 11:18:51,11,Weekend,Non-Peak,10.0,4.28,Y,None,2.14,5,148.58,R00906,None
FM157697,DS004,Delhi,Rohini,2025-06-22,2025-06-22 11:19:36,11,Weekend,Non-Peak,10.0,3.5,Y,None,1.81,2,346.46,R00408,None
FM158073,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 11:20:32,11,Weekend,Non-Peak,10.0,4.87,Y,None,3.33,5,190.72,R00505,None
FM157992,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 11:20:54,11,Weekend,Non-Peak,10.0,5.28,Y,None,3.22,5,71.49,R00520,None
FM158011,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 11:21:58,11,Weekend,Non-Peak,10.0,3.5,Y,None,1.78,7,330.77,R00508,None
FM157606,DS004,Delhi,Rohini,2025-06-22,2025-06-22 11:23:42,11,Weekend,Non-Peak,10.0,8.89,Y,None,2.91,12,531.95,R00403,None
FM157722,DS004,Delhi,Rohini,2025-06-22,2025-06-22 11:25:22,11,Weekend,Non-Peak,10.0,6.47,Y,None,0.98,3,111.14,R00402,None
FM159257,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 11:29:09,11,Weekend,Non-Peak,10.0,3.5,Y,None,1.81,2,484.51,R00903,None
FM158044,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 11:29:53,11,Weekend,Non-Peak,10.0,3.79,Y,None,1.28,6,377.76,R00508,None
FM159036,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 11:30:45,11,Weekend,Non-Peak,10.0,5.88,Y,None,3.08,7,206.38,R00813,None
FM158891,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 11:30:53,11,Weekend,Non-Peak,10.0,3.78,Y,None,1.76,2,754.35,R00814,None
FM159136,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 11:31:23,11,Weekend,Non-Peak,10.0,7.53,Y,None,1.68,4,766.86,R00909,None
FM157391,DS003,Delhi,Saket,2025-06-22,2025-06-22 11:32:03,11,Weekend,Non-Peak,10.0,8.73,Y,None,1.67,5,172.66,R00304,None
FM157118,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 11:33:10,11,Weekend,Non-Peak,10.0,11.73,N,"Incorrect Picking (SKU error, re-pick)",2.03,3,695.88,R00211,Method
FM157049,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 11:36:07,11,Weekend,Non-Peak,10.0,3.5,Y,None,1.5,6,200.62,R00206,None
FM157275,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 11:36:19,11,Weekend,Non-Peak,10.0,5.33,Y,None,0.53,1,647.59,R00203,None
FM157865,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 11:36:44,11,Weekend,Non-Peak,10.0,5.52,Y,None,1.64,5,319.16,R00518,None
FM159444,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 11:38:03,11,Weekend,Non-Peak,10.0,5.3,Y,None,0.99,5,312.24,R01015,None
FM158852,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 11:38:22,11,Weekend,Non-Peak,10.0,6.5,Y,None,2.16,5,406.02,R00802,None
FM158179,DS006,Mumbai,Powai,2025-06-22,2025-06-22 11:39:20,11,Weekend,Non-Peak,10.0,7.25,Y,None,0.87,3,714.19,R00602,None
FM158954,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 11:39:32,11,Weekend,Non-Peak,10.0,4.63,Y,None,0.66,6,475.99,R00808,None
FM157462,DS003,Delhi,Saket,2025-06-22,2025-06-22 11:43:42,11,Weekend,Non-Peak,10.0,6.68,Y,None,2.72,4,806.55,R00303,None
FM158424,DS006,Mumbai,Powai,2025-06-22,2025-06-22 11:44:33,11,Weekend,Non-Peak,10.0,7.97,Y,None,1.16,8,433.23,R00602,None
FM158346,DS006,Mumbai,Powai,2025-06-22,2025-06-22 11:44:36,11,Weekend,Non-Peak,10.0,5.45,Y,None,1.12,4,624.36,R00603,None
FM159039,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 11:44:48,11,Weekend,Non-Peak,10.0,4.12,Y,None,3.17,5,463.12,R00819,None
FM157767,DS004,Delhi,Rohini,2025-06-22,2025-06-22 11:44:57,11,Weekend,Non-Peak,10.0,3.5,Y,None,3.38,3,369.19,R00405,None
FM158218,DS006,Mumbai,Powai,2025-06-22,2025-06-22 11:45:22,11,Weekend,Non-Peak,10.0,3.5,Y,None,1.64,6,303.3,R00601,None
FM158311,DS006,Mumbai,Powai,2025-06-22,2025-06-22 11:45:33,11,Weekend,Non-Peak,10.0,6.38,Y,None,1.99,1,449.71,R00614,None
FM158968,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 11:46:16,11,Weekend,Non-Peak,10.0,10.06,N,Inventory Mismatch / Stockout,3.12,3,615.17,R00818,Material
FM158626,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 11:46:20,11,Weekend,Non-Peak,10.0,12.44,N,Picker Unavailable / Understaffed,1.06,8,289.73,R00715,Man
FM156945,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 11:48:37,11,Weekend,Non-Peak,10.0,12.69,N,Inventory Mismatch / Stockout,3.31,6,1044.44,R00110,Material
FM158305,DS006,Mumbai,Powai,2025-06-22,2025-06-22 11:49:00,11,Weekend,Non-Peak,10.0,3.5,Y,None,1.16,3,463.92,R00609,None
FM158231,DS006,Mumbai,Powai,2025-06-22,2025-06-22 11:50:43,11,Weekend,Non-Peak,10.0,11.93,N,App/Order Routing Glitch,2.93,2,1083.71,R00603,Machine
FM157497,DS003,Delhi,Saket,2025-06-22,2025-06-22 11:52:05,11,Weekend,Non-Peak,10.0,7.38,Y,None,3.42,7,1073.46,R00306,None
FM158367,DS006,Mumbai,Powai,2025-06-22,2025-06-22 11:52:24,11,Weekend,Non-Peak,10.0,6.02,Y,None,2.79,4,563.43,R00611,None
FM157964,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 11:53:36,11,Weekend,Non-Peak,10.0,5.27,Y,None,1.82,3,574.91,R00518,None
FM158689,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 11:53:48,11,Weekend,Non-Peak,10.0,4.37,Y,None,2.63,2,128.49,R00712,None
FM159122,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 11:54:13,11,Weekend,Non-Peak,10.0,4.65,Y,None,0.61,4,418.54,R00903,None
FM157100,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 11:54:34,11,Weekend,Non-Peak,10.0,7.56,Y,None,1.16,4,314.44,R00210,None
FM157643,DS004,Delhi,Rohini,2025-06-22,2025-06-22 11:56:11,11,Weekend,Non-Peak,10.0,4.66,Y,None,1.4,8,661.55,R00408,None
FM158260,DS006,Mumbai,Powai,2025-06-22,2025-06-22 11:56:28,11,Weekend,Non-Peak,10.0,3.5,Y,None,2.71,3,466.44,R00618,None
FM158773,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 11:57:20,11,Weekend,Non-Peak,10.0,7.08,Y,None,2.07,2,324.94,R00817,None
FM158671,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 11:58:26,11,Weekend,Non-Peak,10.0,4.37,Y,None,1.79,5,831.6,R00704,None
FM158282,DS006,Mumbai,Powai,2025-06-22,2025-06-22 11:58:34,11,Weekend,Non-Peak,10.0,3.5,Y,None,3.19,1,142.57,R00613,None
FM159207,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 11:59:19,11,Weekend,Non-Peak,10.0,3.72,Y,None,0.83,4,172.95,R00903,None
FM158496,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 12:00:08,12,Weekend,Peak,10.0,5.12,Y,None,2.37,3,741.62,R00702,None
FM158137,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 12:00:48,12,Weekend,Peak,10.0,12.55,N,Picker Unavailable / Understaffed,3.23,8,379.33,R00515,Man
FM157503,DS003,Delhi,Saket,2025-06-22,2025-06-22 12:01:02,12,Weekend,Peak,10.0,8.24,Y,None,2.25,5,527.38,R00303,None
FM158232,DS006,Mumbai,Powai,2025-06-22,2025-06-22 12:01:12,12,Weekend,Peak,10.0,12.61,N,Picker Unavailable / Understaffed,2.96,3,129.01,R00613,Man
FM157510,DS003,Delhi,Saket,2025-06-22,2025-06-22 12:01:17,12,Weekend,Peak,10.0,7.04,Y,None,1.1,7,36.82,R00316,None
FM159537,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 12:02:38,12,Weekend,Peak,10.0,7.34,Y,None,0.8,4,275.35,R01004,None
FM158342,DS006,Mumbai,Powai,2025-06-22,2025-06-22 12:02:57,12,Weekend,Peak,10.0,9.57,Y,None,1.07,3,491.32,R00609,None
FM157999,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 12:03:11,12,Weekend,Peak,10.0,6.17,Y,None,0.73,8,723.36,R00512,None
FM158859,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 12:04:07,12,Weekend,Peak,10.0,5.74,Y,None,0.91,6,303.65,R00816,None
